color,color_err,mag,mag_err
0.38204794290365385,0.11728836464322352,17.006810584804278,0.09499378894510105
0.26971206993243513,0.11500880828910254,16.942207267753798,0.09001058330181978
-0.036582485703752,0.0146272228028638,10.310941737371875,0.012105389785958764
0.6913669737568817,0.021961963854703986,14.5186727481297,0.018416673318395912
1.1584987394491506,0.07948320670378557,16.704369400224504,0.07378172413925174
1.1131437230512908,0.1513965074463332,17.464968600032048,0.14108627635721688
0.35316997128210836,0.0454922123366134,15.782573126316674,0.03642777516766888
0.10131356998986796,0.016319821181844166,12.936123935430333,0.013243558802656217
0.5143295408968953,0.21739473278599247,17.76127696297125,0.1830663139327708
0.26601850066601074,0.18926071157080243,17.520552578167088,0.14796966965854771
1.2176769749279082,0.17317614719799967,17.63223622553179,0.1632534237157418
0.5909655583267899,0.029502763494092164,15.155110417109228,0.024654846594459046
0.7868612098655117,0.023711345052859968,14.742393754500089,0.020150917643943222
0.5235550216784031,0.06626489143592795,16.37437008440401,0.05547803390193696
0.31567434059621036,0.04605360644525667,15.867940015536288,0.03647022590866669
-0.03526152382253578,0.014666818002682755,10.546259116104476,0.012130180240645648
